Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Room,Starboard,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
0,0,0,0,0,1,0,0,0,0,1,1321,1,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1328,0,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,255,0,1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1694,0,0,0.620253164556962,0,0.00043226419987896605,0.0,0.020742884708152436,0.0,0.0617816091954023
0,0,1,0,0,0,0,1,0,0,0,256,0,0,0.4050632911392405,1,0.0,0.32275550983262774,0.05740472744814279,0.038097157831082445,0.004085847701149425
0,0,0,0,0,1,0,0,0,0,1,1324,1,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1326,1,0,0.16455696202531644,0,0.006570415838160284,0.01796383492264472,0.02928123492522914,0.06289054626083451,0.0
0,0,0,0,1,0,0,0,0,1,0,1573,1,0,0.26582278481012656,0,0.0,0.0,0.0,0.023835920177383594,0.008755387931034482
0,0,0,0,0,0,0,1,0,0,1,86,0,0,0.6962025316455696,0,0.0,0.07276540181221067,0.00120598166907863,0.00463616206409998,0.11525682471264367
1,0,0,0,0,0,0,1,0,0,0,273,0,1,0.7721518987341772,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,243,1,0,0.3037974683544304,0,0.0,0.1074664661892138,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1329,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1338,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1338,0,1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,528,0,1,0.37974683544303794,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1698,0,0,0.18987341772151897,0,0.16849658511282095,7.913583666363313e-05,0.0005788712011577424,0.0,0.0014367816091954023
0,0,0,0,0,1,0,0,0,0,1,1340,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,1580,1,0,0.7088607594936709,0,0.0,0.015273216476081194,0.0,0.13066921991533964,0.0
0,1,0,0,0,0,0,1,0,0,0,308,1,0,0.6455696202531646,0,0.0,0.1619514897321252,0.0,0.0006551098568836928,0.12118354885057471
0,0,0,0,1,0,0,0,1,0,1,1581,1,0,0.3291139240506329,0,0.2125875335004755,0.00015827167332726626,0.002170767004341534,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,244,1,0,0.6329113924050633,0,0.12959280712371402,0.01404661100779488,0.0057887120115774245,0.0036786938117315056,0.0002244971264367816
0,0,0,0,1,0,0,0,1,0,1,1583,1,0,0.27848101265822783,0,0.08861416097518804,0.0,0.009286058851905452,0.0008566821205402137,0.0
0,0,0,1,0,0,0,0,0,0,1,557,0,0,0.31645569620253167,0,0.0003458113599031728,0.0,0.15195369030390737,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1347,0,0,0.46835443037974683,0,0.002593585199273796,0.0,0.10600578871201158,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1335,1,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,274,0,1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1337,1,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1589,1,0,0.3037974683544304,0,0.0014696982795884845,0.0,0.08224794983116257,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1338,1,0,0.26582278481012656,0,0.05991181810322469,0.0008309262849681479,0.0,0.0,0.00426544540229885
0,1,0,0,0,0,0,1,0,0,1,309,1,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1590,1,1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,311,1,0,0.5316455696202531,0,0.0,0.14743006370434852,0.0,0.09352953033662569,0.2633351293103448
0,0,0,0,1,0,0,0,1,0,1,1706,0,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,544,1,0,0.31645569620253167,0,0.07832627301806865,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1707,0,0,0.34177215189873417,0,0.10841186132964467,0.004985557709808887,0.046792088760250844,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1707,0,1,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1707,0,0,0.25316455696202533,0,0.0060516987983055244,0.06461441063585645,0.01000964785335263,0.0002519653295706511,0.008845186781609195
1,0,0,0,0,0,0,1,0,0,1,322,1,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,322,1,1,0.6455696202531646,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,322,1,1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,1708,0,0,0.569620253164557,0,0.0,0.0,0.001085383502170767,0.12779681515823424,0.00017959770114942528
0,1,0,0,0,0,0,1,0,0,0,276,0,0,0.31645569620253167,0,0.003803924958934901,0.2108970047085823,0.0,0.10678290667204193,0.012392241379310345
0,0,0,1,0,0,0,0,0,0,1,177,0,0,0.26582278481012656,0,8.64528399757932e-05,0.00027697542832271594,0.008080077182826821,0.03532553920580528,4.489942528735632e-05
0,0,0,0,1,0,0,0,1,0,1,1597,1,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1342,1,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1599,1,0,0.4177215189873418,0,0.0,0.017449451984331104,0.0,0.0,0.04997306034482758
0,0,0,0,0,1,0,0,0,1,0,1355,0,0,0.3037974683544304,0,0.0019019624794674504,3.9567918331816565e-05,0.0,0.029731908889336828,0.00013469827586206896
0,0,0,0,1,0,0,0,0,0,1,1714,0,0,0.4810126582278481,0,0.001988415319443244,0.029794642503857875,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1715,0,0,0.22784810126582278,0,0.08627993429584162,0.04316859890001187,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,275,0,0,0.7974683544303798,0,0.20437451370277512,0.0014244450599453964,0.0,0.0061479540415238865,0.02657147988505747
1,0,0,0,0,0,0,1,0,0,0,275,0,0,0.3291139240506329,1,0.0037174721189591076,0.08040201005025126,0.040279787747226244,0.009776254787341261,0.005567528735632184
1,0,0,0,0,0,0,1,0,0,1,275,0,0,0.3670886075949367,0,0.0,0.09516084358801884,0.0,0.054827655714573674,0.07888829022988506
0,0,0,0,0,1,0,0,0,1,0,1360,0,1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,533,0,0,0.6455696202531646,0,0.006829774358087663,0.002730186364895343,0.0,0.02862326143922596,4.489942528735632e-05
0,0,0,1,0,0,0,0,1,0,1,534,0,0,0.31645569620253167,1,0.07305264977954526,0.0,0.04534491075735649,0.003880266075388027,0.0
0,0,1,0,0,0,0,0,1,0,1,248,1,0,0.5189873417721519,0,0.30007780755597824,0.0,0.030270139893873615,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,1719,0,0,0.25316455696202533,0,0.0,0.031021247972144186,0.00036179450072358903,0.058052811933078007,0.0030082614942528734
0,0,0,0,1,0,0,0,0,0,1,1603,1,0,0.27848101265822783,0,0.0407192876285986,0.0032050013848771417,0.11698022190062711,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,324,1,1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,325,1,0,0.4126582278481013,0,0.006397510158208697,0.9257705852095122,0.0,0.0,0.03237248563218391
1,0,0,0,0,0,0,1,0,0,0,325,1,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,535,0,0,0.35443037974683544,0,0.08264891501685831,0.025442171487358053,0.000120598166907863,0.0,0.00031429597701149425
0,0,0,1,0,0,0,0,0,0,1,536,0,0,0.22784810126582278,0,0.0,0.0020575317532544614,0.006271104679208876,0.00040314452731304173,0.0678430316091954
1,0,0,0,0,0,0,1,0,0,0,327,1,0,0.3924050632911392,0,0.0,0.09017528587820996,0.0,0.23805684337835115,0.014951508620689655
1,0,0,0,0,0,0,1,0,0,0,327,1,0,0.3291139240506329,0,0.09112129333448604,0.2310054208048115,0.0,0.18433783511388832,0.03165409482758621
1,0,0,0,0,0,0,1,0,0,0,327,1,0,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,327,1,1,0.5316455696202531,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,327,1,0,0.4050632911392405,0,0.0,0.11482609899893167,0.06753497346840329,5.0393065914130216e-05,0.03183369252873563
0,0,0,0,0,1,0,0,0,1,0,1362,0,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1343,1,0,0.6455696202531646,0,0.019365436154577677,0.0009496300399635975,0.08369512783405693,0.0019653295706510785,0.0
0,0,1,0,0,0,0,1,0,0,1,249,1,0,0.3924050632911392,0,0.0,0.19518854113085113,0.0,0.004182624470872808,0.011628951149425287
0,0,1,0,0,0,0,1,0,0,1,249,1,0,0.5569620253164557,0,0.004495547678741246,0.013373956396154,0.1177038109020743,0.0,0.23688936781609196
0,1,0,0,0,0,0,1,0,0,1,314,1,1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1723,0,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1723,0,0,0.45569620253164556,1,0.048932307426298956,0.0,0.01845151953690304,0.0,0.029813218390804596
0,0,0,0,1,0,0,0,1,0,1,1723,0,0,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,551,1,0,0.20253164556962025,0,8.64528399757932e-05,0.03086297629881692,0.0,0.0,0.0004040948275862069
0,0,0,0,0,1,0,0,0,1,0,1344,1,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,552,1,0,0.6455696202531646,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,1,0,1611,1,0,0.37974683544303794,0,0.086539292815769,0.0,0.07199710564399421,0.0008566821205402137,0.0
0,0,0,1,0,0,0,0,0,1,0,538,0,0,0.5569620253164557,0,0.0,0.0,0.0,0.08471074380165289,0.0
0,0,0,0,1,0,0,0,0,1,0,1612,1,0,0.27848101265822783,0,0.0,0.022078898429153643,0.000602990834539315,0.008768393469058658,0.0
0,0,0,0,0,1,0,0,0,0,1,1345,1,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1345,1,0,0.22784810126582278,0,0.019278983314601886,0.0,0.0,0.001360612779681516,0.20011673850574713
0,1,0,0,0,0,0,1,0,0,1,278,0,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,278,0,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,278,0,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,1614,1,0,0.20253164556962025,0,0.0,0.04669014363154355,0.02604920405209841,0.0,0.003403376436781609
0,0,0,0,0,1,0,0,0,1,0,1347,1,1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1727,0,0,0.35443037974683544,0,0.0001729056799515864,0.047877181181498044,0.023516642547033288,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1348,1,1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1616,1,0,0.620253164556962,0,0.05195815682545171,0.0,0.16015436565364208,0.0365349727877444,0.00017959770114942528
0,0,0,0,1,0,0,0,0,0,1,1617,1,0,0.5443037974683544,0,0.0,0.0,0.09346357935359383,0.0,0.004175646551724138
0,0,0,1,0,0,0,0,0,0,1,539,0,0,0.35443037974683544,0,0.13175412812310885,0.00126617338661813,0.007115291847563918,0.00015117919774239064,0.0
0,0,0,0,1,0,0,0,0,0,1,1728,0,0,0.22784810126582278,0,0.0,0.0,0.005547515677761699,0.02116508768393469,0.019486350574712645
0,0,0,0,0,1,0,0,0,0,0,1350,1,1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1350,1,1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1375,0,0,0.35443037974683544,0,0.0,0.03497803980532584,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1375,0,0,0.43037974683544306,0,0.3420074349442379,0.0,0.001326579835986493,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,555,1,0,0.27848101265822783,0,0.0,0.0008704942032999644,0.1163772310660878,0.0,0.0
0,0,1,0,0,0,0,1,0,0,1,261,0,1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1730,0,0,0.24050632911392406,0,0.014005360076078499,0.0004352471016499822,0.0,0.0,0.05459770114942529
0,0,0,0,1,0,0,0,0,0,1,1622,1,0,0.4177215189873418,0,0.0030258493991527622,0.028053654097257946,0.0,0.0765470671235638,0.0
0,0,0,0,0,1,0,0,0,0,1,1378,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,0,1731,0,0,0.3037974683544304,0,0.060344082303103654,0.0,0.007718282682103232,0.013051804071759727,0.006734913793103448
0,0,0,0,1,0,0,0,1,0,1,1731,0,1,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1731,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,103,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1732,0,0,0.569620253164557,0,0.18552779458805221,0.0,0.05438977327544622,0.00010078613182826043,0.0
0,0,0,0,0,1,0,0,0,1,0,1353,1,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1353,1,1,0.6835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1353,1,0,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,262,0,0,0.22784810126582278,1,0.2223567044177401,0.0,0.0007235890014471781,0.0,0.0
0,0,0,0,1,0,0,0,1,0,0,1735,0,1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,0,1735,0,0,0.22784810126582278,0,0.1081525028097173,0.0,0.0041003376748673425,0.00040314452731304173,0.0
0,0,0,0,1,0,0,0,1,0,1,1735,0,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1626,1,0,0.27848101265822783,0,0.0020748681594190367,0.0001187037549954497,0.08791606367583213,0.00010078613182826043,0.0
0,1,0,0,0,0,0,1,0,0,1,318,1,0,0.6075949367088608,0,0.0044090948387654535,3.9567918331816565e-05,0.0,0.00010078613182826043,0.12975933908045978
0,0,1,0,0,0,0,1,0,0,0,251,1,0,0.49367088607594933,0,0.0,0.43603846001661856,0.05028943560057887,0.009171537996371699,0.1922144396551724
0,0,0,0,1,0,0,0,1,0,1,1631,1,0,0.5063291139240507,0,0.1944324371055589,0.00015827167332726626,0.04160636758321273,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1631,1,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1381,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1381,0,0,0.31645569620253167,0,0.0,0.0,0.019054510371442356,0.03678693811731506,0.0
0,0,0,0,0,1,0,0,0,0,1,1357,1,1,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,557,1,0,0.3037974683544304,0,0.0005187170398547592,0.0,0.0,0.03955855674259222,0.0
0,0,0,0,1,0,0,0,1,0,1,1634,1,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1359,1,1,0.6962025316455696,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,1,0,0,0,264,0,0,0.3037974683544304,0,0.015820869715570157,0.12487635025521308,0.0,0.0009574682523684742,0.06815732758620689
0,0,0,1,0,0,0,0,1,0,1,356,0,0,0.4556962025316455,0,0.1283824673640529,0.0,0.000964785335262904,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1741,0,0,0.34177215189873417,0,0.0005187170398547592,0.0,0.047636275928605885,0.012497480346704294,0.0007632902298850574
0,0,0,0,0,1,0,0,0,0,1,1361,1,0,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1742,0,0,0.34177215189873417,0,0.0,0.015589759822735727,0.000120598166907863,0.014664382181011893,4.489942528735632e-05
0,0,0,0,0,1,0,0,0,1,0,1362,1,1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1363,1,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1745,0,0,0.6582278481012658,0,0.0006916227198063456,0.0,0.0,0.07649667405764966,0.0
0,0,1,0,0,0,0,1,0,0,1,265,0,0,0.4253164556962025,0,0.0,0.08661417322834646,0.010564399421128799,0.05074581737552913,0.00031429597701149425
0,0,1,0,0,0,0,0,1,0,1,255,1,0,0.7341772151898734,0,0.07158295149995678,0.0,0.04281234925229137,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1636,1,1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1386,0,0,0.45569620253164556,0,0.07607849917869802,0.0,0.0,0.00020157226365652087,0.0
0,0,0,0,1,0,0,0,0,0,1,1749,0,0,0.2911392405063291,0,0.05100717558571799,0.0,0.025446213217559095,0.00010078613182826043,0.0
0,0,0,0,0,0,0,1,0,0,0,87,0,0,0.31645569620253167,0,0.0,0.010168955011276857,0.000241196333815726,0.045152187059060676,0.005343031609195402
0,0,0,0,0,0,0,1,0,0,1,87,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1366,1,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1367,1,0,0.25316455696202533,0,0.00043226419987896605,0.029121987892216993,0.0,0.0005039306591413022,0.0
0,0,0,0,1,0,0,0,0,0,1,1638,1,0,0.7088607594936709,0,0.03103656955130976,0.0,0.0,0.0,0.01966594827586207
0,0,0,0,0,1,0,0,0,0,1,1368,1,0,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,321,1,0,0.45569620253164556,0,0.0,0.06659280655244727,0.006150506512301013,0.005593630316468454,0.0010326867816091954
0,1,0,0,0,0,0,1,0,0,1,321,1,1,0.5949367088607594,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,256,1,0,0.3037974683544304,0,0.19676666378490534,0.0008309262849681479,0.006512301013024602,0.01138883289659343,0.0
0,0,0,1,0,0,0,0,1,0,1,558,1,0,0.37974683544303794,0,0.005878793118353938,0.010445930439599573,0.2138205499276411,0.0,0.00017959770114942528
0,0,0,0,0,1,0,0,0,0,0,1387,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1639,1,0,0.6582278481012658,0,0.0,0.0004352471016499822,0.0,0.026657931868574885,0.011853448275862068
0,0,0,0,0,1,0,0,0,0,1,1388,0,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1752,0,0,0.6708860759493671,0,0.005100717558571799,0.004589878526490721,0.0,0.019602902640596654,0.0
0,0,0,0,0,1,0,0,0,0,1,1370,1,1,0.7848101265822784,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1371,1,0,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.002586206896551724
0,0,0,0,0,1,0,0,0,1,0,1371,1,1,0.02531645569620253,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1371,1,1,0.39746835443037976,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1641,1,0,0.2911392405063291,0,0.0,3.9567918331816565e-05,0.057163531114327065,0.004888127393670631,0.005792025862068966
0,0,0,0,1,0,0,0,1,0,1,1644,1,0,0.35443037974683544,0,0.22348059133742543,0.0,0.000482392667631452,0.00010078613182826043,0.00031429597701149425
0,0,0,0,1,0,0,0,0,0,1,1646,1,0,0.7468354430379747,0,0.0,0.02132710798084913,0.040279787747226244,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,1373,1,1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,1646,1,0,0.25316455696202533,0,0.0009509812397337252,0.0,0.07199710564399421,0.0012598266478532553,0.0013020833333333333
0,0,0,0,0,1,0,0,0,0,1,1373,1,0,0.3037974683544304,0,0.0,0.0,0.010974433188615533,0.041221527917758516,0.0
0,0,0,1,0,0,0,0,0,0,1,560,1,0,0.6075949367088608,0,0.03639664562980894,0.0,0.04462132175590931,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1646,1,0,0.31645569620253167,0,0.0018155096394916572,0.0003165433466545325,0.0,0.043993146543035676,0.010102370689655173
0,0,0,0,0,1,0,0,0,1,0,1373,1,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1646,1,0,0.5063291139240507,0,0.02213192703380306,0.006686978198077,0.0,0.0,0.03565014367816092
0,0,0,0,0,1,0,0,0,0,0,1389,0,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1754,0,0,0.21518987341772153,0,0.041151551828477566,0.0,0.0,0.013202983269502117,0.0
0,0,0,0,1,0,0,0,0,0,1,1649,1,0,0.26582278481012656,0,0.0,0.0,0.004703328509406657,0.017385607740374925,0.017555675287356323
0,0,0,1,0,0,0,0,1,0,1,546,0,0,0.6329113924050633,0,0.10858476700959627,0.0,0.004703328509406657,0.0,0.00013469827586206896
0,0,0,0,0,1,0,0,0,1,0,1390,0,1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1757,0,0,0.49367088607594933,0,0.0028529437192011758,0.028845012463894277,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1390,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1374,1,1,0.4050632911392405,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1650,1,0,0.49367088607594933,0,0.020402870234287197,0.0,0.046189097925711534,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,1759,0,0,0.16455696202531644,0,0.0,0.0004352471016499822,0.003256150506512301,0.07422898609151381,4.489942528735632e-05
0,0,0,0,1,0,0,0,0,1,0,1760,0,0,0.22784810126582278,0,0.028702342871963344,3.9567918331816565e-05,0.0,0.04973795605724653,0.0
0,0,0,0,0,1,0,0,0,0,1,1376,1,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1376,1,0,0.06329113924050633,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1376,1,0,0.5949367088607594,0,0.0,0.0001187037549954497,0.01603955619874578,0.0,0.03466235632183908
0,0,0,1,0,0,0,1,0,0,0,549,0,0,0.5443037974683544,0,8.64528399757932e-05,0.01646025402603569,0.0,0.005190485789155412,0.23266882183908047
0,0,0,1,0,0,0,1,0,0,1,549,0,0,0.34177215189873417,0,0.004754906198668626,0.054643295216238674,0.0,0.16312235436403952,0.006555316091954023
0,0,0,1,0,0,0,1,0,0,1,549,0,0,0.34177215189873417,0,0.0,0.006251731096427017,0.0057887120115774245,0.0061479540415238865,0.07255747126436782
0,0,0,1,0,0,0,1,0,0,0,561,1,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,1,0,0,0,561,1,1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1393,0,0,0.27848101265822783,0,0.0001729056799515864,0.0,0.10130246020260493,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,322,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,1761,0,0,0.25316455696202533,0,0.0,0.0,0.001567776169802219,0.024188671638782504,0.011179956896551725
1,0,0,0,0,0,0,1,0,0,0,335,1,1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1380,1,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1762,0,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1762,0,1,0.10126582278481013,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,1656,1,0,0.8354430379746836,0,0.08714446269559956,0.0,0.00844187168355041,0.0018141503729086877,0.05845905172413793
0,0,0,0,1,0,0,0,0,0,1,1764,0,0,0.21518987341772153,0,0.03916313650903432,0.09405294187472797,0.00036179450072358903,0.0,0.014816810344827586
0,0,0,0,1,0,0,0,0,0,1,1657,1,0,0.5189873417721519,0,0.24111697069248725,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1384,1,1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1395,0,0,0.6708860759493671,0,0.0011238869196853116,0.0,0.0056681138446695615,0.0,0.03358477011494253
0,0,0,0,0,1,0,0,0,1,0,1397,0,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,552,0,0,0.24050632911392406,0,0.0003458113599031728,0.0,0.19343945972021226,0.0,0.0
